311.61,1066.6,1
339.97,876.07,1
547.48,1032.2,1
500,1500,1
378.45,813.12,1
500,1500,1
274.3,2356.8,1
500,1500,1
717.71,1983.3,1
500,1500,1
318.14,763,1
378.45,912.76,1
500,1500,1
473.28,1108.6,1
926.34,1502.2,1
240.98,882.22,1
371.9,1143.9,1
309.67,946.34,1
382.16,1022.2,1
365.32,1262.2,1
500,1500,1
289.26,922.5,1
389.66,1122.3,1
228.14,1273.3,1
304.42,1147.3,1
324.52,928.71,1
340.16,1063.4,1
500,1500,1
479.85,1019.9,1
368.05,1081.1,1
317.66,1447.4,1
334.75,960.09,1
386.58,876.05,1
276.89,871.23,1
241.97,677.27,1
425.17,1356.3,1
483.65,1174.5,1
497.36,935.55,1
500,1500,1
437.17,1019.5,1
500,1500,1
500,1500,1
286.4,1315,1
276.93,616.19,1
308.83,1135.6,1
500,1500,1
401.34,925.13,1
519.22,1385.5,1
264,1719.7,1
320.23,958.35,1
333.86,1078.5,1
500,1500,1
500,1500,1
341.52,852.65,1
500,1500,1
409.21,1090.7,1
338.6,1117.1,1
500,1500,1
500,1500,1
500,1500,1
330.48,1191.6,1
388.9,1111.1,1
336.06,988.86,1
384.4,1180.5,1
500,1500,1
256.75,944.5,1
500,1500,1
333.07,1172.7,1
383.9,1039.8,1
323.09,1105.8,1
322.65,893.07,1
286.62,2348.1,1
372.94,1074.4,1
337.27,1166.1,1
403.33,893.8,1
339.8,831.2,1
1046,1531.3,1
337.28,1428.5,1
292.61,1445.7,1
344.08,1098.1,1
500,1500,1
500,1500,1
329.42,740.53,1
381.25,1119.9,1
279.82,1085.1,1
500,1500,1
500,1500,1
493.75,878.75,1
396.61,1113.2,1
301.51,690.64,1
326.37,1103.6,1
506.73,1073.9,1
500,1500,1
500,1500,1
500,1500,1
469.46,926.67,1
398.09,1117.1,1
414.87,1208.4,1
1160.1,2337.7,1
366.09,836.05,1
332.1,961.71,1
338.55,1039.6,1
284.02,810.03,1
606.13,1206.6,1
527.15,1439.7,1
310.34,1104.8,1
365.1,972.46,1
276.92,1390.2,1
356.97,1164.4,1
409.76,1036.5,1
379.86,976.42,1
383.07,2247.8,1
368.51,1051.8,1
453.82,1198.8,1
357.03,1205.5,1
500,1500,1
319.6,1412.1,1
516.98,1017.6,1
412.48,972.62,1
411,1575.8,1
429.29,1515.2,1
303.98,954.96,1
500,1500,1
865.02,2452.2,1
374.65,1358.4,1
436.99,1175.3,1
500,1500,1
360.78,989.26,1
231.41,1151.5,1
500,1500,1
368.34,814.91,1
252.88,1003,1
205.73,890.14,1
384.65,1077.2,1
327.58,800.95,1
500,1500,1
398,1084.8,1
841.08,2442,1
500,1500,1
300.19,1178.4,1
500,1500,1
211.59,827.17,1
834,2459.9,1
272.81,1133.2,1
837.06,2409.8,1
333.59,885.6,1
923.75,2403.7,1
500,1500,1
327.32,2418.7,1
1398.2,2358.5,1
364.19,1095.1,1
443.72,994.75,1
453.84,1428.3,1
402.87,1840.9,1
398.09,1117.1,1
305.74,1417.7,1
963.94,2399,1
504.71,961.73,1
344.7,1094.6,1
703.09,1338.3,1
500,1500,1
454.61,1030.2,1
447.37,1459,1
304.79,831.09,1
217.59,1408.1,1
500,1500,1
268.15,1118.2,1
354.24,758.15,1
398.29,1081.2,1
315.21,725.86,1
290.03,578.25,1
296.03,891.55,1
405.96,860.8,1
224.72,1447.2,1
413.91,1165,1
343.75,999.85,1
402.93,1808.5,1
500,1500,1
264.51,787.41,1
286.4,1315,1
373.77,951.25,1
358.81,1009.1,1
244.12,1193,1
261.96,910.04,1
853.91,2324.2,1
259.34,712.72,1
366.09,836.05,1
317.22,944,1
557.53,2017.1,1
317.53,954.96,1
312.6,1188.4,1
287.06,932.45,1
317.73,1261.9,1
464.68,1021.7,1
934.17,2252.4,1
399.83,845.17,1
346.02,903.28,1
348.63,1046.7,1
506.85,964.03,1
350.37,982.26,1
361.07,1165.9,1
500,1500,1
311.91,1405.5,1
335.62,741.97,1
327.58,800.95,1
328.84,1097.8,1
443.79,1070.4,1
312.15,699.29,1
350.65,828.43,1
1075.8,2452.5,1
343.16,1259.1,1
409.91,1025.6,1
329.15,1436.5,1
320.79,1052.3,1
308.58,1050.6,1
376.81,1132.1,1
311.68,774.89,1
412.73,1105.3,1
360.5,939.42,1
286.62,2348.1,1
527.15,1439.7,1
500,1500,1
316.48,1289.4,1
750.12,2292.4,1
500,1500,1
408.7,1013.8,1
250.13,699.38,1
500,1500,1
350.05,1008.2,1
500,1500,1
328.12,1014.1,1
425.66,1054.8,1
405.53,2076.9,2
364.01,1703.2,2
386.01,2008.1,2
405.51,1851.6,2
333.94,2027.6,2
442.83,2055.1,2
347.45,2087.1,2
297.78,1167.5,2
800.7,1673.5,2
428.57,1740.6,2
421.62,1723.4,2
381.61,2056,2
397.7,1443.8,2
500,1500,2
414.42,1764.4,2
422.43,1366.4,2
370.58,2190.8,2
292.36,2103.2,2
438.27,1986.5,2
495.01,1706.5,2
403.93,1861,2
377.88,1951.8,2
500,1500,2
500,1500,2
340.94,2062.7,2
336.04,2162.6,2
409.85,2016.8,2
382.36,1936.4,2
363.19,2091.9,2
419.87,2023.5,2
905.43,2068.8,2
403.74,2162.9,2
500,1500,2
343.44,2136.3,2
365.17,2063.8,2
321.39,2172.3,2
214.69,1839.7,2
586.31,1933.4,2
418.65,1930.7,2
356.75,2050,2
355.85,1993,2
377,2051.6,2
394.18,2027.5,2
370.16,2101.1,2
408.85,1954.3,2
507.46,1936.2,2
394.6,1977.9,2
500,1500,2
423.16,1921.9,2
333.87,2051.9,2
424.54,1847.2,2
374.11,2077.4,2
589.81,1632.4,2
511.71,1878.8,2
362.44,1508.8,2
291.33,2140.8,2
359.05,1813.3,2
360.37,2066.9,2
500,1500,2
435.8,1834.2,2
378.44,1986.8,2
447.22,1916.7,2
500,1500,2
352.83,1980.1,2
905.43,2068.8,2
312.78,2008,2
292.36,2389.2,2
325.69,2067.2,2
366.6,2124.5,2
389.34,2120.6,2
556.88,1742.3,2
378.96,1964.5,2
340.05,1680.5,2
619.02,1424.2,2
394.86,1667.7,2
365.91,2059.3,2
389.35,2216,2
385.49,2184.7,2
384.92,2093.4,2
352.01,1900.6,2
472.05,2020.7,2
431.15,2157.6,2
500,1500,2
412.1,1920.6,2
482.15,1871.4,2
191.87,2032.3,2
614.95,2135.3,2
379.78,2015.3,2
500,1500,2
355.59,1928.6,2
312.73,1837.8,2
469.96,2135.8,2
500,1500,2
366.6,1941.9,2
346.7,2126.3,2
280.62,1883.7,2
358.78,1807.5,2
268.16,2070.8,2
402.13,1753.6,2
511.01,1926,2
367.45,2012.2,2
557.18,1756.6,2
323.41,2029.1,2
408.23,1904.9,2
320.37,1892.4,2
290.26,1983.7,2
310.6,2251.8,2
543.42,1914.9,2
500,1500,2
558.78,1786.2,2
324.64,2218.9,2
336.76,2017.6,2
456.18,1874.3,2
335.16,2107.6,2
258.5,2160.7,2
500,1500,2
383.49,2064.6,2
376.95,2007.9,2
473.82,1821.9,2
371.25,2061.4,2
354.06,1628.1,2
500,1500,2
335,2115.8,2
383.73,2068.6,2
217.88,1902,2
426.14,1979,2
354.81,1943.9,2
444.06,2078.4,2
406.56,2032.6,2
380.29,1777.9,2
500,1500,2
443.43,1990.1,2
316.19,1977.4,2
392.25,1791.2,2
393.69,2112.5,2
305.7,1785.9,2
500,1500,2
292.41,2015.4,2
452.31,2116,2
500,1500,2
383.95,1666.8,2
470.48,1321.4,2
339.26,1935.1,2
344.36,2002.9,2
337.73,2139.9,2
349.14,2000.1,2
258.93,2190.5,2
500,1500,2
336.45,2052,2
494.22,1598.9,2
509.61,1825.6,2
384.75,1960.5,2
410.33,1929.2,2
434.11,1804.1,2
752.01,2132.8,2
449.6,1989.6,2
271.19,1955,2
325.38,2111,2
357.62,1941.4,2
348.2,2385,2
418.82,2045.5,2
408.15,1627.3,2
428.3,2117.7,2
544.46,1650.6,2
362.65,2061.2,2
447.34,1418,2
293.44,2161.2,2
386.72,2111.2,2
500,1500,2
362.96,2053.9,2
500,1500,2
236.74,1802.9,2
433.01,2041.5,2
399.84,1641.3,2
331.58,2109.3,2
689.34,1833.3,2
458.63,2031.1,2
474.21,1925.4,2
431.17,2055,2
550.46,1817.3,2
368.22,2134,2
407.62,2025,2
441.9,1846.4,2
244.3,2026.4,2
330.01,1727.5,2
375.92,2064.1,2
444.95,1986.6,2
331.44,2035.6,2
386.32,1366.3,2
285.39,2334,2
257.98,1737.2,2
309.09,2107.3,2
362.43,1953.4,2
325.38,2111,2
544.66,2025.3,2
292.04,2265.8,2
339.24,2025.8,2
357.42,1799.7,2
376.27,1999.5,2
500,1500,2
372.87,2012.3,2
375.02,1975.1,2
300.12,2176,2
416.55,2156.4,2
195.51,1933.8,2
361.81,1874.4,2
255.83,2138.6,2
435.35,1917.7,2
346.08,2136.3,2
500,1500,2
297.46,2166.6,2
332.03,1982.1,2
371.14,1980.6,2
411.94,2056.2,2
453.33,1591.9,2
342.56,2148.2,2
374.26,2053,2
551.86,1555.3,2
335.47,2377,2
423.66,2094.9,2
412.93,1748.7,2
435.9,1952.6,2
379.78,2015.3,2
465.26,1800.1,2
394.97,1788.4,2
465.01,2209.9,2
419.97,2091.9,2
596.64,2163.2,2
500,1500,2
287.86,2135.7,2
345.94,2162.2,2
433.06,1744,2
407.94,1967.9,2
417.66,2286.9,2
440.12,1855.8,2
451.59,1874.6,2
500,1500,2
351.17,2060.3,2
337.34,2187.8,2
500,1500,2
324.97,2060.8,2
298.39,2137.4,2
342.93,2085.8,2
343.14,1922.2,2
333.47,1632.2,2
292.78,2240.2,2
366.36,1949.3,2
397.7,1443.8,2
324.99,2166.9,2
697.33,1815.2,2
340.74,2084.2,2
882.68,2080.6,2
412.42,1849.9,2
411.43,1780.4,2
399.49,1921.5,2
550.48,1728,2
371.74,1752.2,2
500,1500,2
398.63,1858.7,2
299.17,1983.1,2
500,1500,2
352.56,2049.5,2
500,1500,2
334.45,2097.2,2
395.68,2227,2
383.49,2064.6,2
436.37,2076.2,2
397.17,1864.4,2
361.9,1671.6,2
366.56,1926.5,2
331.44,2106.7,2
488.23,1837.8,2
530.21,1817.3,2
506.58,1978.9,2
315.04,2126.5,2
375.97,2057.8,2
351.11,2154.2,2
384.88,2013.9,2
262.25,1667.5,2
329.81,1996.4,2
312.91,2089.3,2
446.58,1883.7,2
398.01,2075.8,2
412.6,2130.7,2
312.24,2042.8,2
325.94,2231.3,2
312.79,2193.2,2
372.59,2096.5,2
457.41,1928.5,2
858.25,1961,2
717.13,1767.4,2
409.1,1644.9,2
365.19,1885,2
500,1500,2
251.76,1917.8,2
335.96,1917.2,2
541.02,1757.3,2
336.88,2045.8,2
560.92,1769.6,2
387.83,1583.6,2
472.14,1818,2
286.01,2272.8,2
362.78,1796,2
378.03,1865.5,2
382.8,1990,2
454.21,1854.6,2
373.47,1557.7,2
380.73,1784.8,2
407.92,1934.1,2
378.8,2115.6,2
316.35,2074.6,2
462.37,1869.9,2
349.6,2148,2
314.46,2188.6,2
603.81,1792,2
405.07,1898.8,2
244.06,2220.9,2
500,1500,2
357.15,2023.2,2
861.4,1781.3,2
412.81,1957.4,2
500,1500,2
377.96,1984.9,2
500,1500,2
311.28,1854.8,2
480.35,1833,2
395.1,2016.8,2
329.02,2039.8,2
397.91,1963.1,2
500,1500,2
343.88,2080.1,2
395.67,2088.3,2
382.72,2029.9,2
349.82,1931.7,2
308.45,1813.8,2
332.95,2025.4,2
536.48,1923.6,2
500,1500,2
353.11,2169.8,2
385.14,2055.8,2
436.17,1616.4,2
500,1500,2
323.31,2026.3,2
385.15,1936.1,2
405.56,1904.5,2
346.85,2256.2,2
404.93,1943.6,2
416.52,1945.8,2
532.35,1850.5,2
500,1500,2
558.76,1261.4,3
500,1500,3
500,1500,3
500,1500,3
764.4,1195.1,3
579.44,1410.3,3
739.21,1300.2,3
689.15,1300.3,3
707.95,1237,3
302.94,1343,3
500,1500,3
545.83,1225.1,3
607.7,1872.8,3
753.92,1279.4,3
500,1500,3
569.91,1266.6,3
402.56,1341,3
450.63,641.64,3
500,1500,3
854.13,1383.6,3
626.73,1296.1,3
626.73,1296.1,3
534.94,1333.9,3
500,1500,3
500,1500,3
623.47,1260.9,3
516.69,1486,3
506.65,1476.6,3
524.66,934.58,3
506.81,1260.2,3
658.81,1213,3
495.04,617.63,3
491.87,1516.6,3
589.27,1628.7,3
521.19,899.45,3
570.15,1488.9,3
500,1500,3
688.04,1169.8,3
585.41,1527.8,3
793.53,1264,3
770.16,1211.6,3
655.46,1312.2,3
469.16,1153.2,3
646.57,1654.1,3
681,1316.4,3
628.75,1416.4,3
579.55,1331.2,3
500,1500,3
580.94,1201.8,3
495.67,1327.6,3
276.3,942.31,3
500,1500,3
622.19,1497,3
716.16,1772.6,3
628.47,1284.3,3
433.08,676.16,3
834.98,1341.3,3
414.73,1636.2,3
635.78,1204.8,3
678.5,1265.2,3
500,1500,3
500,1500,3
634.91,1681.1,3
500,1500,3
259.23,1753.2,3
603.07,1387.9,3
631.3,1429.7,3
456.28,1896.5,3
500,1500,3
531.98,1570.7,3
719.45,1321.4,3
571.33,1418.8,3
500,1500,3
615.31,1343.2,3
579.42,1451.3,3
660.54,1529.7,3
734.05,1363,3
631.3,1429.7,3
500,1500,3
636.87,1257,3
500,1500,3
475.82,1673.2,3
567.84,1473.4,3
500,1500,3
480.07,1850.4,3
377.94,1716.8,3
678.25,1447.3,3
729.93,1278.4,3
500,1500,3
639.06,1307.6,3
500,1500,3
500,1500,3
1292.8,2030.3,3
500,1500,3
547.27,1364,3
579.42,1451.3,3
673.28,1446.8,3
647.64,1258.1,3
604.67,1283.9,3
500,1500,3
583.63,1883.7,3
667.04,1508.3,3
724.82,1372.2,3
548.09,1622.9,3
1151.1,2281.3,3
615.39,1274,3
518.09,1231.4,3
1279.9,2589.4,3
500,1500,3
467.35,1177.1,3
634.87,1274.1,3
629.22,1240.6,3
456.76,1715.2,3
715.88,1319.1,3
500,1500,3
500,1500,3
373.39,1527.7,3
500,1500,3
554.65,1315.5,3
656.03,1392.2,3
500,1500,3
650.9,1308.9,3
591.25,1412.1,3
488.68,1107,3
495.97,2186.1,3
586.9,1540.4,3
609.49,1269.8,3
555.15,1662.5,3
500,1500,3
516.18,1427.7,3
659.68,1199.6,3
583.06,1278.6,3
500,1500,3
654.96,1265.5,3
759.45,1325.7,3
494.26,1638.7,3
920.6,1353.4,3
500,1500,3
500,1500,3
633.4,1165.1,3
498.1,1742.6,3
295.23,1785,3
629.48,1353.3,3
500,1500,3
793.69,1521.4,3
547.47,1636.5,3
615.49,1600.8,3
500,1500,3
435.02,1373,3
634.87,1274.1,3
500,1500,3
691.24,1268.3,3
666.8,1314.2,3
852.77,1314.2,3
707.71,1349.2,3
540.67,1728.6,3
903.39,1525.9,3
681,1316.4,3
500,1500,3
503.17,1668.4,3
646.31,1134.1,3
583.75,1431,3
782.35,1335.7,3
588.51,1294.2,3
583.75,1431,3
504.02,1248.8,3
471.81,1498.7,3
625.54,1112.8,3
527.28,1267.9,3
500,1500,3
699.75,1344.2,3
576.6,1422.4,3
648.03,1171.8,3
654.96,1456.7,3
500,1500,3
687.55,1322.2,3
598.52,1686,3
669.57,972.44,3
500,1500,3
599.23,1413.6,3
543.29,1683.9,3
667.18,1446.6,3
396.89,1863,3
517.69,1849.8,3
735.46,1392.5,3
488.78,1202.9,3
500,1500,3
1282.4,2065.8,3
477.73,1417.8,3
500,1500,3
223.48,608.03,3
598.52,1686,3
594.59,1430.4,3
500,1500,3
414.89,656.08,3
427.6,1512.3,3
578.96,1323.5,3
654.69,947.24,3
500,1500,3
427.79,1569.4,3
500,1500,3
481.93,1399.1,3
334.52,627.48,3
500,1500,3
1240.8,2338.7,3
483.91,1287.4,3
500,1500,3
500,1500,3
660.22,1372.7,3
583.29,1430.4,3
505.96,1854.7,3
505.96,1854.7,3
742.52,1870.9,3
500,1500,3
663.71,1403.7,3
607.58,1400.7,3
500,1500,3
628.67,1715.4,3
500,1500,3
702.64,1345,3
500,1500,3
500,1500,3
767.16,1364.2,3
628.72,1255.3,3
360.94,1541.8,3
495.02,1851.7,3
202.68,1048.4,3
760.62,1327.5,3
625.67,1325.7,3
421.81,1342.1,3
508.29,1891.2,3
500,1500,3
547.4,1109.5,3
697.37,1273.1,3
500,1500,3
681.32,1229.2,3
774.02,1321.4,3
500,1500,3
754.05,1318.8,3
1431.5,1824.1,3
513.26,1178.8,3
471.89,1480.4,3
641.88,1314.5,3
642.24,1260.3,3
644.06,1306.4,3
684.24,1366.6,3
753.92,1331.5,3
422.38,1536.2,3
483.37,1357,3
500,1500,3
726.53,1298.7,3
552.57,1626.3,3
500,1500,3
500,1500,3
500,1500,3
556.25,1369.6,3
558,1300.8,3
570.33,1283.9,3
592.05,1345.7,3
610.96,1426.2,3
643.25,1652.5,3
515.06,1575.9,3
500,1500,3
414.8,1531.1,3
500,1500,3
558.92,1436.8,3
500,1500,3
463.03,1805.3,3
315.71,1365.2,3
569.66,1608.3,3
500,1500,3
547.32,1815,3
500,1500,3
795.12,1393.4,3
608.17,1523.3,3
442.26,1335,3
577.27,1407.2,3
495.97,2186.1,3
500,1500,3
535.64,1319.4,3
500,1500,3
489.57,1300.6,3
365.89,1249.4,3
500,1500,3
459.89,1656.7,3
667,1303,3
544.62,1632.2,3
500,1500,3
500,1500,3
539,1480.8,3
578.67,1235.2,3
516.63,1693.6,3
711.57,1255.5,3
630.72,1402.4,3
500,1500,3
711.59,1377.7,3
550.76,1721.6,3
780.76,1674.3,3
500,1500,3
500,1500,3
542.39,1476.7,3
782.01,1300,3
556.82,1570.9,3
476.92,1394.1,3
1142.6,1354.1,3
500,1500,3
500,1500,3
1152.9,2434.3,3
631.33,1236.7,3
627.09,1166.8,3
442.32,1985.4,3
292.87,2354.9,3
278.06,1654.7,3
346.98,1321.8,3
500,1500,3
500,1500,3
500,1500,3
547.27,1364,3
509.76,1215.5,3
770.32,1397.6,3
401.44,1205.5,3
500,1500,3
680.86,1226.6,3
500,1500,3
500,1500,3
638.83,1266.6,3
500,1500,3
639.33,1282.6,3
671.09,1316.9,3
609.52,1443.3,3
362.1,1536.7,3
755.12,1496.9,3
688.23,1221.1,3
488.68,1560.5,3
558.64,1786.1,3
564,1725.8,3
222.17,1350.7,3
733.31,1305.6,3
776.74,1308.9,3
490,1190.8,3
500,1500,3
538.55,1292.4,3
500,1500,3
764.29,1328.6,3
817.71,1225.7,3
684.04,1426,3
504.14,1269.4,3
721.32,1246.4,3
742.52,1870.9,3
521.28,1613.7,3
